0 OPEN 
54310 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_3fbf396d17eded266fb26080b2c237ef_cba5d188eef7e9799d1892017403d29_2410c46736e45d799f40f23e5c6ff8a1_cba5d188eef7e9799d1892017403d29
54312 NODE 2410c46736e45d799f40f23e5c6ff8a1_cba5d188eef7e9799d1892017403d29
54351 RULE cea77a2f7339b0ebc29955a3edd3ade3_2410c46736e45d799f40f23e5c6ff8a1_cba5d188eef7e9799d1892017403d29_c4a21b468e4a82947b133d9d73ed2ff7_cba5d188eef7e9799d1892017403d29
54353 NODE c4a21b468e4a82947b133d9d73ed2ff7_cba5d188eef7e9799d1892017403d29
54393 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_c4a21b468e4a82947b133d9d73ed2ff7_cba5d188eef7e9799d1892017403d29_67184e8006dad1a7e077531ae415e48c_cba5d188eef7e9799d1892017403d29
54394 NODE 67184e8006dad1a7e077531ae415e48c_cba5d188eef7e9799d1892017403d29
54440 RULE dd9207e29ae4e159c077b0a2ce1c4e2f_67184e8006dad1a7e077531ae415e48c_cba5d188eef7e9799d1892017403d29_8bb07afc9be8713ed32c1829f1aafc45_cba5d188eef7e9799d1892017403d29
54442 NODE 8bb07afc9be8713ed32c1829f1aafc45_cba5d188eef7e9799d1892017403d29
54538 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_8bb07afc9be8713ed32c1829f1aafc45_cba5d188eef7e9799d1892017403d29_1b2e788a2f41a3230017811613481279_cba5d188eef7e9799d1892017403d29
54539 NODE 1b2e788a2f41a3230017811613481279_cba5d188eef7e9799d1892017403d29
54580 RULE fc441b39a9aa75dab6213440f98d05c6_1b2e788a2f41a3230017811613481279_cba5d188eef7e9799d1892017403d29_70b222815e3aa4495adff4d7a7e6b2c4_cba5d188eef7e9799d1892017403d29
54581 NODE 70b222815e3aa4495adff4d7a7e6b2c4_cba5d188eef7e9799d1892017403d29
54622 RULE 70cc981e905ae18e1c6074578475b6a5_70b222815e3aa4495adff4d7a7e6b2c4_cba5d188eef7e9799d1892017403d29_d4101d5ddf901799979a6493303076cf_cba5d188eef7e9799d1892017403d29
54625 NODE d4101d5ddf901799979a6493303076cf_cba5d188eef7e9799d1892017403d29
54665 RULE 433cccb048ba21c7067c9a82da6e3286_d4101d5ddf901799979a6493303076cf_cba5d188eef7e9799d1892017403d29_c9cf4bf77207d51abb700889c4f7f0d9_cba5d188eef7e9799d1892017403d29
54666 NODE c9cf4bf77207d51abb700889c4f7f0d9_cba5d188eef7e9799d1892017403d29
54706 RULE a53a12e87c6fc763bb9ed8bd1188ff98_c9cf4bf77207d51abb700889c4f7f0d9_cba5d188eef7e9799d1892017403d29_337ee4d8928d7573b2c2005c14a4de0e_cba5d188eef7e9799d1892017403d29
54708 NODE 337ee4d8928d7573b2c2005c14a4de0e_cba5d188eef7e9799d1892017403d29
54750 RULE d820eb40bb79466f33bf732077f800f2_337ee4d8928d7573b2c2005c14a4de0e_cba5d188eef7e9799d1892017403d29_e4382be81a3a3e82d93661197f3d2bed_cba5d188eef7e9799d1892017403d29
54752 NODE e4382be81a3a3e82d93661197f3d2bed_cba5d188eef7e9799d1892017403d29
54792 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_e4382be81a3a3e82d93661197f3d2bed_cba5d188eef7e9799d1892017403d29_f9f5e1908d1396a39f342bb88e7324e7_cba5d188eef7e9799d1892017403d29
54794 NODE f9f5e1908d1396a39f342bb88e7324e7_cba5d188eef7e9799d1892017403d29
54833 RULE cea77a2f7339b0ebc29955a3edd3ade3_f9f5e1908d1396a39f342bb88e7324e7_cba5d188eef7e9799d1892017403d29_f16f237e5f57d89a6fee0b76d3fec6cb_cba5d188eef7e9799d1892017403d29
54835 NODE f16f237e5f57d89a6fee0b76d3fec6cb_cba5d188eef7e9799d1892017403d29
54874 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_f16f237e5f57d89a6fee0b76d3fec6cb_cba5d188eef7e9799d1892017403d29_e1142663eb63d26e6e5f0fcc06a26861_cba5d188eef7e9799d1892017403d29
54876 NODE e1142663eb63d26e6e5f0fcc06a26861_cba5d188eef7e9799d1892017403d29
54915 RULE dd9207e29ae4e159c077b0a2ce1c4e2f_e1142663eb63d26e6e5f0fcc06a26861_cba5d188eef7e9799d1892017403d29_ab67916d2b1b0235f11cd8d23df12e06_cba5d188eef7e9799d1892017403d29
54917 NODE ab67916d2b1b0235f11cd8d23df12e06_cba5d188eef7e9799d1892017403d29
55006 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_ab67916d2b1b0235f11cd8d23df12e06_cba5d188eef7e9799d1892017403d29_f622453ec0f08b5bfc732abbfad10896_cba5d188eef7e9799d1892017403d29
55009 NODE f622453ec0f08b5bfc732abbfad10896_cba5d188eef7e9799d1892017403d29
55051 RULE fc441b39a9aa75dab6213440f98d05c6_f622453ec0f08b5bfc732abbfad10896_cba5d188eef7e9799d1892017403d29_159941f607718508495d978252bdbae3_cba5d188eef7e9799d1892017403d29
55052 NODE 159941f607718508495d978252bdbae3_cba5d188eef7e9799d1892017403d29
55091 RULE 70cc981e905ae18e1c6074578475b6a5_159941f607718508495d978252bdbae3_cba5d188eef7e9799d1892017403d29_49c5d8bc6429dfc991cda3705b06562f_cba5d188eef7e9799d1892017403d29
55094 NODE 49c5d8bc6429dfc991cda3705b06562f_cba5d188eef7e9799d1892017403d29
55133 RULE 433cccb048ba21c7067c9a82da6e3286_49c5d8bc6429dfc991cda3705b06562f_cba5d188eef7e9799d1892017403d29_21fafd0c0c4165c91196dee774f147af_cba5d188eef7e9799d1892017403d29
55134 NODE 21fafd0c0c4165c91196dee774f147af_cba5d188eef7e9799d1892017403d29
55173 RULE a53a12e87c6fc763bb9ed8bd1188ff98_21fafd0c0c4165c91196dee774f147af_cba5d188eef7e9799d1892017403d29_4ed30d8cc04a20cf66140f81d9273304_cba5d188eef7e9799d1892017403d29
55175 NODE 4ed30d8cc04a20cf66140f81d9273304_cba5d188eef7e9799d1892017403d29
55215 RULE d820eb40bb79466f33bf732077f800f2_4ed30d8cc04a20cf66140f81d9273304_cba5d188eef7e9799d1892017403d29_e95f4478643c8ccf7006fb0b245e00ab_cba5d188eef7e9799d1892017403d29
55216 NODE e95f4478643c8ccf7006fb0b245e00ab_cba5d188eef7e9799d1892017403d29
55258 RULE fcc932f6797bec5c4fa9a0919113472d_e95f4478643c8ccf7006fb0b245e00ab_cba5d188eef7e9799d1892017403d29_623562bba64dd0c5e444a3c5c0c173a0_cba5d188eef7e9799d1892017403d29
55259 NODE 623562bba64dd0c5e444a3c5c0c173a0_cba5d188eef7e9799d1892017403d29
55298 RULE cea77a2f7339b0ebc29955a3edd3ade3_623562bba64dd0c5e444a3c5c0c173a0_cba5d188eef7e9799d1892017403d29_cbb9ac2672b5a1efbef0817e577645fd_cba5d188eef7e9799d1892017403d29
55300 NODE cbb9ac2672b5a1efbef0817e577645fd_cba5d188eef7e9799d1892017403d29
55339 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_cbb9ac2672b5a1efbef0817e577645fd_cba5d188eef7e9799d1892017403d29_8a2f58ed14755a321d9cb8a18963f9a3_cba5d188eef7e9799d1892017403d29
55340 NODE 8a2f58ed14755a321d9cb8a18963f9a3_cba5d188eef7e9799d1892017403d29
55379 RULE eda72887d51466ca12ef9fb370a5f983_8a2f58ed14755a321d9cb8a18963f9a3_cba5d188eef7e9799d1892017403d29_e316b259ddb5def386151d35e368e4fe_cba5d188eef7e9799d1892017403d29
55380 NODE e316b259ddb5def386151d35e368e4fe_cba5d188eef7e9799d1892017403d29
55468 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_e316b259ddb5def386151d35e368e4fe_cba5d188eef7e9799d1892017403d29_2d71bd6e2473f879b3f8b8f39d27cc50_cba5d188eef7e9799d1892017403d29
55470 NODE 2d71bd6e2473f879b3f8b8f39d27cc50_cba5d188eef7e9799d1892017403d29
55509 RULE 810e9f9121da2b5da54a7b43a369b33_2d71bd6e2473f879b3f8b8f39d27cc50_cba5d188eef7e9799d1892017403d29_4d2c489890e31437bf5c93063d6df34e_cba5d188eef7e9799d1892017403d29
55510 NODE 4d2c489890e31437bf5c93063d6df34e_cba5d188eef7e9799d1892017403d29
55551 RULE dbdc342f3d4f7725f91a0be890ef88eb_4d2c489890e31437bf5c93063d6df34e_cba5d188eef7e9799d1892017403d29_2663cdf28aab4a9f0a472ba85ddb61e_cba5d188eef7e9799d1892017403d29
55553 NODE 2663cdf28aab4a9f0a472ba85ddb61e_cba5d188eef7e9799d1892017403d29
55592 RULE 70cc981e905ae18e1c6074578475b6a5_2663cdf28aab4a9f0a472ba85ddb61e_cba5d188eef7e9799d1892017403d29_f894bbb08c11b48751a425e171681ffb_cba5d188eef7e9799d1892017403d29
55594 NODE f894bbb08c11b48751a425e171681ffb_cba5d188eef7e9799d1892017403d29
55633 RULE 433cccb048ba21c7067c9a82da6e3286_f894bbb08c11b48751a425e171681ffb_cba5d188eef7e9799d1892017403d29_4288628cded4c0cd33b9830e2d1a60e9_cba5d188eef7e9799d1892017403d29
55635 NODE 4288628cded4c0cd33b9830e2d1a60e9_cba5d188eef7e9799d1892017403d29
55674 RULE a53a12e87c6fc763bb9ed8bd1188ff98_4288628cded4c0cd33b9830e2d1a60e9_cba5d188eef7e9799d1892017403d29_6433f70917cc43f29cbd1eedc0aeb052_cba5d188eef7e9799d1892017403d29
55676 NODE 6433f70917cc43f29cbd1eedc0aeb052_cba5d188eef7e9799d1892017403d29
55717 RULE d820eb40bb79466f33bf732077f800f2_6433f70917cc43f29cbd1eedc0aeb052_cba5d188eef7e9799d1892017403d29_2a8dd454a970e7fc8306a59891d41081_cba5d188eef7e9799d1892017403d29
55718 NODE 2a8dd454a970e7fc8306a59891d41081_cba5d188eef7e9799d1892017403d29
55759 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_2a8dd454a970e7fc8306a59891d41081_cba5d188eef7e9799d1892017403d29_a157bf367c0ff305f6ff3ad1a7d8b322_cba5d188eef7e9799d1892017403d29
55761 NODE a157bf367c0ff305f6ff3ad1a7d8b322_cba5d188eef7e9799d1892017403d29
55799 RULE cea77a2f7339b0ebc29955a3edd3ade3_a157bf367c0ff305f6ff3ad1a7d8b322_cba5d188eef7e9799d1892017403d29_82ca56a255a3d62d3f79d1e759349809_cba5d188eef7e9799d1892017403d29
55801 NODE 82ca56a255a3d62d3f79d1e759349809_cba5d188eef7e9799d1892017403d29
55840 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_82ca56a255a3d62d3f79d1e759349809_cba5d188eef7e9799d1892017403d29_1c02620fd09a2c5c1d05d02b2502208a_cba5d188eef7e9799d1892017403d29
55841 NODE 1c02620fd09a2c5c1d05d02b2502208a_cba5d188eef7e9799d1892017403d29
55881 RULE e4f3ac1c0839d6172f6116a89e30a436_1c02620fd09a2c5c1d05d02b2502208a_cba5d188eef7e9799d1892017403d29_7cd8889fa23c857e99a39d3f69c146fc_cba5d188eef7e9799d1892017403d29
55883 NODE 7cd8889fa23c857e99a39d3f69c146fc_cba5d188eef7e9799d1892017403d29
55970 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_7cd8889fa23c857e99a39d3f69c146fc_cba5d188eef7e9799d1892017403d29_65ed32f1b389c46c0db3648d1758efa_cba5d188eef7e9799d1892017403d29
55972 NODE 65ed32f1b389c46c0db3648d1758efa_cba5d188eef7e9799d1892017403d29
56013 RULE 5ab2329f01cd293acb3c780633490a47_65ed32f1b389c46c0db3648d1758efa_cba5d188eef7e9799d1892017403d29_c102cf82baa12c168313109bad682288_cba5d188eef7e9799d1892017403d29
56014 NODE c102cf82baa12c168313109bad682288_cba5d188eef7e9799d1892017403d29
56057 RULE 88e8bfe8fc43bdb85a955461a0e9e952_c102cf82baa12c168313109bad682288_cba5d188eef7e9799d1892017403d29_7040e2b728c2f331c0ebc18cd511cac7_cba5d188eef7e9799d1892017403d29
56059 NODE 7040e2b728c2f331c0ebc18cd511cac7_cba5d188eef7e9799d1892017403d29
56098 RULE deb7b528ba6d7df9546fdaddb29c1f07_7040e2b728c2f331c0ebc18cd511cac7_cba5d188eef7e9799d1892017403d29_39ca90fe1ff8894709a5cae9a2af0d8d_cba5d188eef7e9799d1892017403d29
56101 NODE 39ca90fe1ff8894709a5cae9a2af0d8d_cba5d188eef7e9799d1892017403d29
56140 RULE 433cccb048ba21c7067c9a82da6e3286_39ca90fe1ff8894709a5cae9a2af0d8d_cba5d188eef7e9799d1892017403d29_4c48671f4b02875ff865cacb31859a30_cba5d188eef7e9799d1892017403d29
56142 NODE 4c48671f4b02875ff865cacb31859a30_cba5d188eef7e9799d1892017403d29
56183 RULE a53a12e87c6fc763bb9ed8bd1188ff98_4c48671f4b02875ff865cacb31859a30_cba5d188eef7e9799d1892017403d29_9b7b144316da17b721825c2c206ffbbd_cba5d188eef7e9799d1892017403d29
56184 NODE 9b7b144316da17b721825c2c206ffbbd_cba5d188eef7e9799d1892017403d29
56234 RULE d820eb40bb79466f33bf732077f800f2_9b7b144316da17b721825c2c206ffbbd_cba5d188eef7e9799d1892017403d29_5acc576e12d18533101744ca3ea090a7_cba5d188eef7e9799d1892017403d29
56236 NODE 5acc576e12d18533101744ca3ea090a7_cba5d188eef7e9799d1892017403d29
56283 RULE fcc932f6797bec5c4fa9a0919113472d_5acc576e12d18533101744ca3ea090a7_cba5d188eef7e9799d1892017403d29_cd55a85044d915468651674e39ac82c8_cba5d188eef7e9799d1892017403d29
56285 NODE cd55a85044d915468651674e39ac82c8_cba5d188eef7e9799d1892017403d29
56330 RULE cea77a2f7339b0ebc29955a3edd3ade3_cd55a85044d915468651674e39ac82c8_cba5d188eef7e9799d1892017403d29_d9d5f4d3aaf6fdafc06e6db17a6a346e_cba5d188eef7e9799d1892017403d29
56332 NODE d9d5f4d3aaf6fdafc06e6db17a6a346e_cba5d188eef7e9799d1892017403d29
56373 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_d9d5f4d3aaf6fdafc06e6db17a6a346e_cba5d188eef7e9799d1892017403d29_b2a326cb6efdd3754c95c93551269cf_cba5d188eef7e9799d1892017403d29
56375 NODE b2a326cb6efdd3754c95c93551269cf_cba5d188eef7e9799d1892017403d29
56414 RULE 19c4e7e5027ba340a7a291a665b2549e_b2a326cb6efdd3754c95c93551269cf_cba5d188eef7e9799d1892017403d29_860ac09b851295eb9d60079884f7cc4c_cba5d188eef7e9799d1892017403d29
56416 NODE 860ac09b851295eb9d60079884f7cc4c_cba5d188eef7e9799d1892017403d29
56501 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_860ac09b851295eb9d60079884f7cc4c_cba5d188eef7e9799d1892017403d29_7f8ab70f4e14dcf1d2e118e793820283_cba5d188eef7e9799d1892017403d29
56503 NODE 7f8ab70f4e14dcf1d2e118e793820283_cba5d188eef7e9799d1892017403d29
56541 RULE dbd1a36be3fb54189f5dbe947fa968c5_7f8ab70f4e14dcf1d2e118e793820283_cba5d188eef7e9799d1892017403d29_cb0e9b5979cacb9d2010447c1d475d82_cba5d188eef7e9799d1892017403d29
56543 NODE cb0e9b5979cacb9d2010447c1d475d82_cba5d188eef7e9799d1892017403d29
56582 RULE 70cc981e905ae18e1c6074578475b6a5_cb0e9b5979cacb9d2010447c1d475d82_cba5d188eef7e9799d1892017403d29_b8b15a45efb1e02f0f0f8764af34462f_cba5d188eef7e9799d1892017403d29
56585 NODE b8b15a45efb1e02f0f0f8764af34462f_cba5d188eef7e9799d1892017403d29
56626 RULE 433cccb048ba21c7067c9a82da6e3286_b8b15a45efb1e02f0f0f8764af34462f_cba5d188eef7e9799d1892017403d29_49b45530f39b82cfb53098613ac3702a_cba5d188eef7e9799d1892017403d29
56628 NODE 49b45530f39b82cfb53098613ac3702a_cba5d188eef7e9799d1892017403d29
56666 RULE a53a12e87c6fc763bb9ed8bd1188ff98_49b45530f39b82cfb53098613ac3702a_cba5d188eef7e9799d1892017403d29_b59853c13bd7df10b366b39b0b08fbde_cba5d188eef7e9799d1892017403d29
56668 NODE b59853c13bd7df10b366b39b0b08fbde_cba5d188eef7e9799d1892017403d29
56707 RULE d820eb40bb79466f33bf732077f800f2_b59853c13bd7df10b366b39b0b08fbde_cba5d188eef7e9799d1892017403d29_922dcef910602a378804e017932be8cd_cba5d188eef7e9799d1892017403d29
56709 NODE 922dcef910602a378804e017932be8cd_cba5d188eef7e9799d1892017403d29
56747 RULE fcc932f6797bec5c4fa9a0919113472d_922dcef910602a378804e017932be8cd_cba5d188eef7e9799d1892017403d29_d339fc5668413fd77f3ea53f71a14fc8_cba5d188eef7e9799d1892017403d29
56749 NODE d339fc5668413fd77f3ea53f71a14fc8_cba5d188eef7e9799d1892017403d29
56788 RULE cea77a2f7339b0ebc29955a3edd3ade3_d339fc5668413fd77f3ea53f71a14fc8_cba5d188eef7e9799d1892017403d29_aa6ea2a3bb7ab59e7e7a0fdd2d711bc6_cba5d188eef7e9799d1892017403d29
56789 NODE aa6ea2a3bb7ab59e7e7a0fdd2d711bc6_cba5d188eef7e9799d1892017403d29
56835 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_aa6ea2a3bb7ab59e7e7a0fdd2d711bc6_cba5d188eef7e9799d1892017403d29_c756545bb13467ef42fd5c611f6a0c8c_cba5d188eef7e9799d1892017403d29
56837 NODE c756545bb13467ef42fd5c611f6a0c8c_cba5d188eef7e9799d1892017403d29
56877 RULE eda72887d51466ca12ef9fb370a5f983_c756545bb13467ef42fd5c611f6a0c8c_cba5d188eef7e9799d1892017403d29_c796efac5c906945078a8e6b36782b8c_cba5d188eef7e9799d1892017403d29
56878 NODE c796efac5c906945078a8e6b36782b8c_cba5d188eef7e9799d1892017403d29
56969 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_c796efac5c906945078a8e6b36782b8c_cba5d188eef7e9799d1892017403d29_5f12a0e2e0086d6f4480a7cb7b91b2d9_cba5d188eef7e9799d1892017403d29
56971 NODE 5f12a0e2e0086d6f4480a7cb7b91b2d9_cba5d188eef7e9799d1892017403d29
57010 RULE 810e9f9121da2b5da54a7b43a369b33_5f12a0e2e0086d6f4480a7cb7b91b2d9_cba5d188eef7e9799d1892017403d29_6a94b5ffb4bd39ad94d13088b72ea70e_cba5d188eef7e9799d1892017403d29
57011 NODE 6a94b5ffb4bd39ad94d13088b72ea70e_cba5d188eef7e9799d1892017403d29
57050 RULE dbdc342f3d4f7725f91a0be890ef88eb_6a94b5ffb4bd39ad94d13088b72ea70e_cba5d188eef7e9799d1892017403d29_b0e2d531940ddc8334607595de99e10f_cba5d188eef7e9799d1892017403d29
57052 NODE b0e2d531940ddc8334607595de99e10f_cba5d188eef7e9799d1892017403d29
57091 RULE 70cc981e905ae18e1c6074578475b6a5_b0e2d531940ddc8334607595de99e10f_cba5d188eef7e9799d1892017403d29_103dac3efc4a18108f8a1fe3f626a706_cba5d188eef7e9799d1892017403d29
57093 NODE 103dac3efc4a18108f8a1fe3f626a706_cba5d188eef7e9799d1892017403d29
57136 RULE 433cccb048ba21c7067c9a82da6e3286_103dac3efc4a18108f8a1fe3f626a706_cba5d188eef7e9799d1892017403d29_10f25d3ede4e31d9af70fea0f3669b1b_cba5d188eef7e9799d1892017403d29
57137 NODE 10f25d3ede4e31d9af70fea0f3669b1b_cba5d188eef7e9799d1892017403d29
57176 RULE a53a12e87c6fc763bb9ed8bd1188ff98_10f25d3ede4e31d9af70fea0f3669b1b_cba5d188eef7e9799d1892017403d29_6f4d24dc15a91412cc82f502114848f8_cba5d188eef7e9799d1892017403d29
57178 NODE 6f4d24dc15a91412cc82f502114848f8_cba5d188eef7e9799d1892017403d29
57218 RULE d820eb40bb79466f33bf732077f800f2_6f4d24dc15a91412cc82f502114848f8_cba5d188eef7e9799d1892017403d29_b54da838234ac3ffd7028ef565ccfbc3_cba5d188eef7e9799d1892017403d29
57220 NODE b54da838234ac3ffd7028ef565ccfbc3_cba5d188eef7e9799d1892017403d29
57260 RULE fcc932f6797bec5c4fa9a0919113472d_b54da838234ac3ffd7028ef565ccfbc3_cba5d188eef7e9799d1892017403d29_235e73dc1b72b6953719af4664483d03_cba5d188eef7e9799d1892017403d29
57261 NODE 235e73dc1b72b6953719af4664483d03_cba5d188eef7e9799d1892017403d29
57301 RULE cea77a2f7339b0ebc29955a3edd3ade3_235e73dc1b72b6953719af4664483d03_cba5d188eef7e9799d1892017403d29_963d001b7e98605945ce7e78b9131cc2_cba5d188eef7e9799d1892017403d29
57302 NODE 963d001b7e98605945ce7e78b9131cc2_cba5d188eef7e9799d1892017403d29
57341 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_963d001b7e98605945ce7e78b9131cc2_cba5d188eef7e9799d1892017403d29_1b44b01a5b4826b7f1b23f8e589526c3_cba5d188eef7e9799d1892017403d29
57343 NODE 1b44b01a5b4826b7f1b23f8e589526c3_cba5d188eef7e9799d1892017403d29
57385 RULE 1d8eaf0e621e39a4118be74a60afe859_1b44b01a5b4826b7f1b23f8e589526c3_cba5d188eef7e9799d1892017403d29_2855f26cb8eda5496f6a58d3e5c7d073_cba5d188eef7e9799d1892017403d29
57386 NODE 2855f26cb8eda5496f6a58d3e5c7d073_cba5d188eef7e9799d1892017403d29
57479 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_2855f26cb8eda5496f6a58d3e5c7d073_cba5d188eef7e9799d1892017403d29_a5a300a2626555c9c0acfd59f53e515b_cba5d188eef7e9799d1892017403d29
57481 NODE a5a300a2626555c9c0acfd59f53e515b_cba5d188eef7e9799d1892017403d29
57525 RULE 39b532031dd4085458e7605cfc2df322_a5a300a2626555c9c0acfd59f53e515b_cba5d188eef7e9799d1892017403d29_9c48e83a26105aabf9199c94e58f8712_cba5d188eef7e9799d1892017403d29
57528 NODE 9c48e83a26105aabf9199c94e58f8712_cba5d188eef7e9799d1892017403d29
57570 RULE dbdc342f3d4f7725f91a0be890ef88eb_9c48e83a26105aabf9199c94e58f8712_cba5d188eef7e9799d1892017403d29_d8a97e24fd568287321dcc3d28605c0c_cba5d188eef7e9799d1892017403d29
57572 NODE d8a97e24fd568287321dcc3d28605c0c_cba5d188eef7e9799d1892017403d29
57612 RULE 70cc981e905ae18e1c6074578475b6a5_d8a97e24fd568287321dcc3d28605c0c_cba5d188eef7e9799d1892017403d29_a9cc7f02382ff20da3f122aa9a51d4a4_cba5d188eef7e9799d1892017403d29
57614 NODE a9cc7f02382ff20da3f122aa9a51d4a4_cba5d188eef7e9799d1892017403d29
57657 RULE 433cccb048ba21c7067c9a82da6e3286_a9cc7f02382ff20da3f122aa9a51d4a4_cba5d188eef7e9799d1892017403d29_e98fc5bc67e3546b4a1d5f59069ac379_cba5d188eef7e9799d1892017403d29
57658 NODE e98fc5bc67e3546b4a1d5f59069ac379_cba5d188eef7e9799d1892017403d29
57698 RULE a53a12e87c6fc763bb9ed8bd1188ff98_e98fc5bc67e3546b4a1d5f59069ac379_cba5d188eef7e9799d1892017403d29_c69e0a17f1a50c6d49befeb7434b4c17_cba5d188eef7e9799d1892017403d29
57699 NODE c69e0a17f1a50c6d49befeb7434b4c17_cba5d188eef7e9799d1892017403d29
57739 RULE d820eb40bb79466f33bf732077f800f2_c69e0a17f1a50c6d49befeb7434b4c17_cba5d188eef7e9799d1892017403d29_f8c57e549272bbe09c474b05df3f76cd_cba5d188eef7e9799d1892017403d29
57741 NODE f8c57e549272bbe09c474b05df3f76cd_cba5d188eef7e9799d1892017403d29
57780 RULE fcc932f6797bec5c4fa9a0919113472d_f8c57e549272bbe09c474b05df3f76cd_cba5d188eef7e9799d1892017403d29_2a176b97df98e55e4648dbb73238e627_cba5d188eef7e9799d1892017403d29
57781 NODE 2a176b97df98e55e4648dbb73238e627_cba5d188eef7e9799d1892017403d29
57820 RULE cea77a2f7339b0ebc29955a3edd3ade3_2a176b97df98e55e4648dbb73238e627_cba5d188eef7e9799d1892017403d29_1021b53b06c5a1394f943fd244fd4636_cba5d188eef7e9799d1892017403d29
57822 NODE 1021b53b06c5a1394f943fd244fd4636_cba5d188eef7e9799d1892017403d29
57862 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_1021b53b06c5a1394f943fd244fd4636_cba5d188eef7e9799d1892017403d29_bc67136f713fad880e63da367543cb09_cba5d188eef7e9799d1892017403d29
57863 NODE bc67136f713fad880e63da367543cb09_cba5d188eef7e9799d1892017403d29
57904 RULE eda72887d51466ca12ef9fb370a5f983_bc67136f713fad880e63da367543cb09_cba5d188eef7e9799d1892017403d29_e4c9af37933b2b63c0e146d6c6898325_cba5d188eef7e9799d1892017403d29
57906 NODE e4c9af37933b2b63c0e146d6c6898325_cba5d188eef7e9799d1892017403d29
57995 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_e4c9af37933b2b63c0e146d6c6898325_cba5d188eef7e9799d1892017403d29_4ff2f61f7f13572066695d11c12fdb24_cba5d188eef7e9799d1892017403d29
57997 NODE 4ff2f61f7f13572066695d11c12fdb24_cba5d188eef7e9799d1892017403d29
58035 RULE 810e9f9121da2b5da54a7b43a369b33_4ff2f61f7f13572066695d11c12fdb24_cba5d188eef7e9799d1892017403d29_2720a98aa4062e3e996ba73c9ca84fe2_cba5d188eef7e9799d1892017403d29
58037 NODE 2720a98aa4062e3e996ba73c9ca84fe2_cba5d188eef7e9799d1892017403d29
58076 RULE dbdc342f3d4f7725f91a0be890ef88eb_2720a98aa4062e3e996ba73c9ca84fe2_cba5d188eef7e9799d1892017403d29_635e84e6d1b42d1cf17a6451f6aae97f_cba5d188eef7e9799d1892017403d29
58077 NODE 635e84e6d1b42d1cf17a6451f6aae97f_cba5d188eef7e9799d1892017403d29
58117 RULE 70cc981e905ae18e1c6074578475b6a5_635e84e6d1b42d1cf17a6451f6aae97f_cba5d188eef7e9799d1892017403d29_a7d711d2ef290080d1216abb4f922ed0_cba5d188eef7e9799d1892017403d29
58120 NODE a7d711d2ef290080d1216abb4f922ed0_cba5d188eef7e9799d1892017403d29
58160 RULE 433cccb048ba21c7067c9a82da6e3286_a7d711d2ef290080d1216abb4f922ed0_cba5d188eef7e9799d1892017403d29_7c6a42f0866ad529cbc3f98c8a186479_cba5d188eef7e9799d1892017403d29
58162 NODE 7c6a42f0866ad529cbc3f98c8a186479_cba5d188eef7e9799d1892017403d29
58203 RULE a53a12e87c6fc763bb9ed8bd1188ff98_7c6a42f0866ad529cbc3f98c8a186479_cba5d188eef7e9799d1892017403d29_d2057aab923cf3b615b8b56b47aea212_cba5d188eef7e9799d1892017403d29
58205 NODE d2057aab923cf3b615b8b56b47aea212_cba5d188eef7e9799d1892017403d29
58244 RULE d820eb40bb79466f33bf732077f800f2_d2057aab923cf3b615b8b56b47aea212_cba5d188eef7e9799d1892017403d29_9a1b6bae9fd4881094585afe390259dd_cba5d188eef7e9799d1892017403d29
58246 NODE 9a1b6bae9fd4881094585afe390259dd_cba5d188eef7e9799d1892017403d29
58285 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_9a1b6bae9fd4881094585afe390259dd_cba5d188eef7e9799d1892017403d29_8e92292277996bc17bd8a8d2e455ce31_cba5d188eef7e9799d1892017403d29
58287 NODE 8e92292277996bc17bd8a8d2e455ce31_cba5d188eef7e9799d1892017403d29
58326 RULE cea77a2f7339b0ebc29955a3edd3ade3_8e92292277996bc17bd8a8d2e455ce31_cba5d188eef7e9799d1892017403d29_1bc9bb92203b746a92c552bd16bf2ef9_cba5d188eef7e9799d1892017403d29
58327 NODE 1bc9bb92203b746a92c552bd16bf2ef9_cba5d188eef7e9799d1892017403d29
